Z0173-120,桃花につばめ,広重,https://ukiyo-e.org/image/ritsumei/Z0173-120
Z0173-121,雪中椿に雀,広重,https://ukiyo-e.org/image/ritsumei/Z0173-121
Z0173-122,紫陽花に川蝉,広重,https://ukiyo-e.org/image/ritsumei/Z0173-122
Z0173-123,松にいんこ,広重,https://ukiyo-e.org/image/ritsumei/Z0173-123
Z0173-124,唐獅子,広重,https://ukiyo-e.org/image/ritsumei/Z0173-124
Z0173-125,葉ごしの月,広重,https://ukiyo-e.org/image/ritsumei/Z0173-125
Z0173-126,瀧上りの鯉,広重,https://ukiyo-e.org/image/ritsumei/Z0173-126
Z0173-127,海棠にいんこ,広重,https://ukiyo-e.org/image/ritsumei/Z0173-127
Z0173-128,雪中蘆に鴨,広重,https://ukiyo-e.org/image/ritsumei/Z0173-128
Z0173-129,八重桜に小鳥,広重,https://ukiyo-e.org/image/ritsumei/Z0173-129
Z0173-130,白梅に寿帯鳥,広重,https://ukiyo-e.org/image/ritsumei/Z0173-130
Z0173-131,椿に小鳥,広重,https://ukiyo-e.org/image/ritsumei/Z0173-131
Z0173-132,亀,広重,https://ukiyo-e.org/image/ritsumei/Z0173-132
Z0173-133(1),東都名所,広重,https://ukiyo-e.org/image/ritsumei/Z0173-133(1)
Z0173-133(2),東都名所,広重,https://ukiyo-e.org/image/ritsumei/Z0173-133(2)
Z0173-134,雪中鴛鴦,広重,https://ukiyo-e.org/image/ritsumei/Z0173-134
Z0173-135,あやめに翡翠,広重,https://ukiyo-e.org/image/ritsumei/Z0173-135
Z0173-136,芍薬,広重,https://ukiyo-e.org/image/ritsumei/Z0173-136
Z0173-137,ふとゐに鷲,広重,https://ukiyo-e.org/image/ritsumei/Z0173-137
Z0173-138,藤ばかまに撫子,広重,https://ukiyo-e.org/image/ritsumei/Z0173-138
Z0173-139,雪中南天に雀,広重,https://ukiyo-e.org/image/ritsumei/Z0173-139
Z0173-140,藤に四十雀,広重,https://ukiyo-e.org/image/ritsumei/Z0173-140
Z0173-141,枝垂桃に寿帯鳥,広重,https://ukiyo-e.org/image/ritsumei/Z0173-141
Z0173-142,雪中竹に雀,広重,https://ukiyo-e.org/image/ritsumei/Z0173-142
Z0173-143,梅に小鳥,広重,https://ukiyo-e.org/image/ritsumei/Z0173-143
Z0173-144,萩に鶴,広重,https://ukiyo-e.org/image/ritsumei/Z0173-144
Z0173-145,葵に小鳥,広重,https://ukiyo-e.org/image/ritsumei/Z0173-145
Z0173-146,寒中椿に雀,広重,https://ukiyo-e.org/image/ritsumei/Z0173-146
Z0173-147,芦に二羽鴨,広重,https://ukiyo-e.org/image/ritsumei/Z0173-147
Z0173-148,藤に小鳥図,広重,https://ukiyo-e.org/image/ritsumei/Z0173-148
Z0173-149,山水之図,広重,https://ukiyo-e.org/image/ritsumei/Z0173-149
Z0173-150,金沢八景,広重,https://ukiyo-e.org/image/ritsumei/Z0173-150
Z0173-151,近江八景,広重,https://ukiyo-e.org/image/ritsumei/Z0173-151
Z0173-152,朝の富士,広重,https://ukiyo-e.org/image/ritsumei/Z0173-152
Z0173-153,東海道河づくし,広重,https://ukiyo-e.org/image/ritsumei/Z0173-153
Z0173-154(1),木曽路山川右,広重,https://ukiyo-e.org/image/ritsumei/Z0173-154(1)
Z0173-154(2),木曽路山川中,広重,https://ukiyo-e.org/image/ritsumei/Z0173-154(2)
Z0173-154(3),木曽路山川左,広重,https://ukiyo-e.org/image/ritsumei/Z0173-154(3)
Z0173-155(1),阿波の鳴戸右,広重,https://ukiyo-e.org/image/ritsumei/Z0173-155(1)
Z0173-155(2),阿波の鳴戸中,広重,https://ukiyo-e.org/image/ritsumei/Z0173-155(2)
Z0173-155(3),阿波の鳴戸左,広重,https://ukiyo-e.org/image/ritsumei/Z0173-155(3)
Z0173-156(1),金沢八景夜景右,広重,https://ukiyo-e.org/image/ritsumei/Z0173-156(1)
Z0173-156(2),金沢八景夜景中,広重,https://ukiyo-e.org/image/ritsumei/Z0173-156(2)
Z0173-156(3),金沢八景夜景左,広重,https://ukiyo-e.org/image/ritsumei/Z0173-156(3)
Z0173-157(1),隅田川雪見之図右,広重,https://ukiyo-e.org/image/ritsumei/Z0173-157(1)
Z0173-157(2),隅田川雪見之図中,広重,https://ukiyo-e.org/image/ritsumei/Z0173-157(2)
Z0173-157(3),隅田川雪見之図左,広重,https://ukiyo-e.org/image/ritsumei/Z0173-157(3)
Z0173-158(1),東都名所,広重,https://ukiyo-e.org/image/ritsumei/Z0173-158(1)
Z0173-158(2),東都名所,広重,https://ukiyo-e.org/image/ritsumei/Z0173-158(2)
Z0173-158(3),東都名所,広重,https://ukiyo-e.org/image/ritsumei/Z0173-158(3)
Z0173-159(1),見立座敷狂言之図右,広重,https://ukiyo-e.org/image/ritsumei/Z0173-159(1)
Z0173-159(2),見立座敷狂言之図中,広重,https://ukiyo-e.org/image/ritsumei/Z0173-159(2)
Z0173-159(3),見立座敷狂言之図左,広重,https://ukiyo-e.org/image/ritsumei/Z0173-159(3)
Z0173-160(1),略画右,広重,https://ukiyo-e.org/image/ritsumei/Z0173-160(1)
Z0173-160(2),略画中,広重,https://ukiyo-e.org/image/ritsumei/Z0173-160(2)
Z0173-160(3),略画左,広重,https://ukiyo-e.org/image/ritsumei/Z0173-160(3)
Z0173-161(1),狂詠ねぼけ百種,広重,https://ukiyo-e.org/image/ritsumei/Z0173-161(1)
Z0173-161(2),狂詠ねぼけ百種,広重,https://ukiyo-e.org/image/ritsumei/Z0173-161(2)
Z0173-162,忠臣蔵,広重,https://ukiyo-e.org/image/ritsumei/Z0173-162
Z0173-163,魚づくし,広重,https://ukiyo-e.org/image/ritsumei/Z0173-163
Z0173-166,今様弁天蓋し,広重,https://ukiyo-e.org/image/ritsumei/Z0173-166
Z0173-167,風流五ツ雁,広重,https://ukiyo-e.org/image/ritsumei/Z0173-167
Z0173-169(2),狂言福寿の姿見,広重,https://ukiyo-e.org/image/ritsumei/Z0173-169(2)
Z0173-170,鬼の題目,広重,https://ukiyo-e.org/image/ritsumei/Z0173-170
Z0173-171,隅田川渡船之図,広重,https://ukiyo-e.org/image/ritsumei/Z0173-171
arcUP6062,五月十七日水土性の人請ニ入,広重,https://ukiyo-e.org/image/ritsumei/arcUP6062
Z0169-001,瀬川菊之丞,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-001
Z0169-002,尾上松助,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-002
Z0169-007,境屋秀鶴,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-007
Z0169-011,佐野川市松,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-011
Z0169-012,市川海老蔵,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-012
Z0169-013,中村歌右衛門,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-013
Z0169-014,瀬川富三郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-014
Z0169-015,松本幸四郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-015
Z0169-016,小佐川常世,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-016
Z0169-017,市川男女蔵,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-017
Z0169-018,橋屋中車,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-018
Z0169-019,大和屋是業,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-019
Z0169-020,市川高麗蔵,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-020
Z0169-021,大谷広次,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-021
Z0169-022,天王子屋里虹,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-022
Z0169-023,成田屋三舛,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-023
Z0169-024,大谷広次,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-024
Z0169-025,近江屋錦車,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-025
Z0169-026,坂東彦三郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-026
Z0169-027,市川八百蔵,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-027
Z0169-028,坂東三津五郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-028
Z0169-029,岩井半四郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-029
Z0169-030,沢村宗十郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-030
Z0169-031,松本幸四郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-031
Z0169-032,中山富三郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-032
Z0169-033,守田勘彌,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-033
Z0169-034,紀伊国屋訥子,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-034
Z0169-035,浜村屋路考,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-035
Z0169-036,都座口上,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-036
Z0169-037,松本米三郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-037
Z0169-038,市川紋之助,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-038
Z0169-039,嵐龍蔵,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-039
Z0169-040,坂田半五郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-040
Z0169-041,市川富右衛門佐野川市松,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-041
Z0169-042,沢村淀五郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-042
Z0169-043,中村仲蔵中島和田右衛門,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-043
Z0169-044,瀬川富三郎中村万蔵,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-044
Z0169-045,市川高麗蔵中山富三郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-045
Z0169-046,市川男女蔵大谷鬼次,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-046
Z0169-047,坂東彦三郎岩井半四郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-047
Z0169-048,沢村宗十郎瀬川菊之丞,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-048
Z0169-049,中山富三郎松本幸四郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-049
Z0169-050,市川団十郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-050
Z0169-051,中村富十郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-051
Z0169-052,嵐龍蔵大谷広次,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-052
Z0169-053,市川八百蔵坂田半五郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-053
Z0169-054(1),小佐川常世,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-054(1)
Z0169-054(4),松本幸四郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-054(4)
Z0169-054(5),中島和田右衛門,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-054(5)
Z0169-054(2),市川高麗蔵,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-054(2)
Z0169-054(3),岩井半四郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-054(3)
Z0169-055(1),瀬川菊之丞,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-055(1)
Z0169-055(2),中村野塩,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-055(2)
Z0169-055(3),沢村宗十郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-055(3)
Z0169-056(1),坂東彦三郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-056(1)
Z0169-056(2),瀬川富三郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-056(2)
Z0169-056(3),大谷広次,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-056(3)
Z0169-057(1),坂東彦三郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-057(1)
Z0169-057(2),大和屋是業,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-057(2)
Z0169-057(3),沢村宗十郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-057(3)
Z0169-058(1),中島和田右衛門,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-058(1)
Z0169-058(2),市川富右衛門,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-058(2)
Z0169-058(3),大谷徳次,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-058(3)
Z0169-059(1),小佐川常世,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-059(1)
Z0169-059(2),市川高麗蔵,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-059(2)
Z0169-059(3),岩井半四郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-059(3)
Z0169-060(1),海老蔵の工藤,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-060(1)
Z0169-060(2),八百蔵の十蔵,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-060(2)
Z0169-060(3),成田屋三升,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-060(3)
Z0169-061(1),藤川村次郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-061(1)
Z0169-061(4),坂田半五郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-061(4)
Z0169-061(2),市川八百蔵,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-061(2)
Z0169-061(3),市川団十郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-061(3)
Z0169-062(1),嵐龍蔵,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-062(1)
Z0169-062(2),大谷広次,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-062(2)
Z0169-063(1),嵐龍蔵,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-063(1)
Z0169-063(2),佐野川市松,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-063(2)
Z0169-064(1),市川高麗蔵,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-064(1)
Z0169-064(2),市川海老蔵,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-064(2)
Z0169-065(1),中山富三郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-065(1)
Z0169-065(2),中山粂太郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-065(2)
Z0169-066(1),市川八百蔵,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-066(1)
Z0169-066(2),中山富三郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-066(2)
Z0169-067,市川男女蔵,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-067
Z0169-068,中山富三郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-068
Z0169-069,中村仲蔵,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-069
Z0169-070,山下金作,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-070
Z0169-071,小佐川常世,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-071
Z0169-072,瀬川菊之丞,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-072
Z0169-073,岩井半四郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-073
Z0169-074,市川団十郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-074
Z0169-075,中村歌右衛門,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-075
Z0169-076,坂東三津五郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-076
Z0169-077,岩井半四郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-077
Z0169-078,中村野,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-078
Z0169-079,瀬川菊之丞,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-079
Z0169-080,守田勘弥,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-080
Z0169-081,坂東彦三郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-081
Z0169-082,市川八百蔵,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-082
Z0169-083,市川高麗蔵,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-083
Z0169-084,沢村宗十郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-084
Z0169-085,市川海老蔵,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-085
Z0169-086,沢村宗十郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-086
Z0169-087,中村富十郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-087
Z0169-088,大谷鬼次,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-088
Z0169-089,沢村宗十郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-089
Z0169-090,市川八百蔵,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-090
Z0169-091,市川海老蔵,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-091
Z0169-092,岩井半四郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-092
Z0169-093,中島和田右衛門,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-093
Z0169-094,松本米三郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-094
Z0169-095,山下金作,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-095
Z0169-096,山科四郎十郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-096
Z0169-097,岩井喜代太郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-097
Z0169-098(1),大童山土俵入右,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-098(1)
Z0169-098(2),大童山土俵入,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-098(2)
Z0169-098(3),大童山土俵入,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-098(3)
Z0169-099,大童山文五郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-099
Z0169-100,大童山文五郎,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-100
Z0169-101,曽我五郎と御所五郎丸,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-101
Z0169-102,えびす,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-102
Z0169-103,板下画,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-103
Z0169-104,板下画,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-104
Z0169-105,板下画,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-105
Z0169-106,板下画,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-106
Z0169-107,板下画,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-107
Z0169-108,板下画,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-108
Z0169-109,板下画,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-109
Z0169-110,板下画,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-110
Z0169-111,勢見山鏡山,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-111
Z0169-112,雷電花頂山,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-112
Z0169-113,陣幕岩井川,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-113
Z0169-114,柏戸荒馬,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-114
Z0169-115,千田川稲妻,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-115
Z0169-116,九紋龍和田ヶ原,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-116
Z0169-117,鶴ヶ峰宮城野,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-117
Z0169-118,玉垣龍門,写楽,https://ukiyo-e.org/image/ritsumei/Z0169-118
arcUP1123,忠臣蔵,歌麿,https://ukiyo-e.org/image/ritsumei/arcUP1123
Z0168-001,夏姿,歌麿,https://ukiyo-e.org/image/ritsumei/Z0168-001
